game_date,game_status_text,points_home,points_away,home_team_wins,city_home,nickname_home,city_away,nickname_away
2005-12-13,Final,94,74,1,Washington,Wizards,Brooklyn,Nets
2005-01-04,Final,112,88,1,Washington,Wizards,Brooklyn,Nets
2004-12-01,Final,95,68,1,Washington,Wizards,Brooklyn,Nets
2004-03-31,Final,99,103,0,Washington,Wizards,Brooklyn,Nets
2003-11-01,Final,85,98,0,Washington,Wizards,Brooklyn,Nets
2018-12-01,Final,102,88,1,Washington,Wizards,Brooklyn,Nets
2018-11-16,Final,104,115,0,Washington,Wizards,Brooklyn,Nets
2018-01-13,Final,119,113,1,Washington,Wizards,Brooklyn,Nets
2017-03-24,Final,129,108,1,Washington,Wizards,Brooklyn,Nets
2016-12-30,Final,118,95,1,Washington,Wizards,Brooklyn,Nets
2016-04-06,Final,121,103,1,Washington,Wizards,Brooklyn,Nets
2015-02-07,Final,114,77,1,Washington,Wizards,Brooklyn,Nets
2015-01-16,Final,80,102,0,Washington,Wizards,Brooklyn,Nets
2013-11-30,Final,88,97,0,Memphis,Grizzlies,Brooklyn,Nets
2013-01-25,Final,101,77,1,Memphis,Grizzlies,Brooklyn,Nets
2010-12-21,Final,94,101,0,Memphis,Grizzlies,Brooklyn,Nets
2010-03-08,Final,107,101,1,Memphis,Grizzlies,Brooklyn,Nets
2009-01-24,Final,88,99,0,Memphis,Grizzlies,Brooklyn,Nets
2008-03-05,Final,100,93,1,Memphis,Grizzlies,Brooklyn,Nets
2007-03-12,Final,102,113,0,Memphis,Grizzlies,Brooklyn,Nets
2006-01-13,Final,81,69,1,Memphis,Grizzlies,Brooklyn,Nets
2004-12-17,Final,89,84,1,Memphis,Grizzlies,Brooklyn,Nets
2003-12-13,Final,110,63,1,Memphis,Grizzlies,Brooklyn,Nets
2019-10-27,Final,134,133,1,Memphis,Grizzlies,Brooklyn,Nets
2019-01-04,Final,100,109,0,Memphis,Grizzlies,Brooklyn,Nets
2017-11-26,Final,88,98,0,Memphis,Grizzlies,Brooklyn,Nets
2017-03-06,Final,109,122,0,Memphis,Grizzlies,Brooklyn,Nets
2015-10-31,Final,101,91,1,Memphis,Grizzlies,Brooklyn,Nets
2015-02-10,Final,95,86,1,Memphis,Grizzlies,Brooklyn,Nets
2020-02-10,Final,105,106,0,Indiana,Pacers,Brooklyn,Nets
2014-02-01,Final,97,96,1,Indiana,Pacers,Brooklyn,Nets
2013-12-28,Final,105,91,1,Indiana,Pacers,Brooklyn,Nets
2013-04-12,Final,109,117,0,Indiana,Pacers,Brooklyn,Nets
2013-02-11,Final,84,89,0,Indiana,Pacers,Brooklyn,Nets
2012-02-16,Final,93,88,1,Indiana,Pacers,Brooklyn,Nets
2012-01-31,Final,106,99,1,Indiana,Pacers,Brooklyn,Nets
2011-01-28,Final,124,92,1,Indiana,Pacers,Brooklyn,Nets
2010-04-10,Final,115,102,1,Indiana,Pacers,Brooklyn,Nets
2009-12-11,Final,107,91,1,Indiana,Pacers,Brooklyn,Nets
2008-12-23,Final,107,108,0,Indiana,Pacers,Brooklyn,Nets
2008-11-08,Final,98,80,1,Indiana,Pacers,Brooklyn,Nets
2008-03-28,Final,123,115,1,Indiana,Pacers,Brooklyn,Nets
2008-02-22,Final,113,103,1,Indiana,Pacers,Brooklyn,Nets
2007-04-15,Final,107,111,0,Indiana,Pacers,Brooklyn,Nets
2006-11-17,Final,91,100,0,Indiana,Pacers,Brooklyn,Nets
2006-10-11,Final,103,89,1,Indiana,Pacers,Brooklyn,Nets
2006-05-04,Final,90,96,0,Indiana,Pacers,Brooklyn,Nets
2006-04-29,Final,88,97,0,Indiana,Pacers,Brooklyn,Nets
2006-04-27,Final,107,95,1,Indiana,Pacers,Brooklyn,Nets
2005-11-11,Final,102,90,1,Indiana,Pacers,Brooklyn,Nets
2005-04-13,Final,90,86,1,Indiana,Pacers,Brooklyn,Nets
2005-03-20,Final,85,94,0,Indiana,Pacers,Brooklyn,Nets
2004-04-09,Final,90,80,1,Indiana,Pacers,Brooklyn,Nets
2003-12-27,Final,75,82,0,Indiana,Pacers,Brooklyn,Nets
2019-04-07,Final,96,108,0,Indiana,Pacers,Brooklyn,Nets
2018-10-20,Final,132,112,1,Indiana,Pacers,Brooklyn,Nets
2017-12-23,Final,123,119,1,Indiana,Pacers,Brooklyn,Nets
2017-10-18,Final,140,131,1,Indiana,Pacers,Brooklyn,Nets
2017-01-05,Final,121,109,1,Indiana,Pacers,Brooklyn,Nets
2016-11-25,Final,118,97,1,Indiana,Pacers,Brooklyn,Nets
2016-04-10,Final,129,105,1,Indiana,Pacers,Brooklyn,Nets
2015-12-18,Final,104,97,1,Indiana,Pacers,Brooklyn,Nets
2015-03-21,Final,111,123,0,Indiana,Pacers,Brooklyn,Nets
2020-08-19,Final,104,99,1,Toronto,Raptors,Brooklyn,Nets
2020-08-17,Final,134,110,1,Toronto,Raptors,Brooklyn,Nets
2020-02-08,Final,119,118,1,Toronto,Raptors,Brooklyn,Nets
2019-12-14,Final,110,102,1,Toronto,Raptors,Brooklyn,Nets
2014-05-04,Final,103,104,0,Toronto,Raptors,Brooklyn,Nets
2014-04-30,Final,115,113,1,Toronto,Raptors,Brooklyn,Nets
2014-04-22,Final,100,95,1,Toronto,Raptors,Brooklyn,Nets
2014-04-19,Final,87,94,0,Toronto,Raptors,Brooklyn,Nets
2014-01-11,Final,96,80,1,Toronto,Raptors,Brooklyn,Nets
2013-11-26,Final,100,102,0,Toronto,Raptors,Brooklyn,Nets
2013-04-14,Final,93,87,1,Toronto,Raptors,Brooklyn,Nets
2012-12-12,Final,88,94,0,Toronto,Raptors,Brooklyn,Nets
2012-04-26,Final,98,67,1,Toronto,Raptors,Brooklyn,Nets
2012-01-06,Final,85,97,0,Toronto,Raptors,Brooklyn,Nets
2011-04-10,Final,99,92,1,Toronto,Raptors,Brooklyn,Nets
2010-12-17,Final,98,92,1,Toronto,Raptors,Brooklyn,Nets
2010-02-03,Final,108,99,1,Toronto,Raptors,Brooklyn,Nets
2009-12-18,Final,118,95,1,Toronto,Raptors,Brooklyn,Nets
2008-12-15,Final,87,94,0,Toronto,Raptors,Brooklyn,Nets
2008-11-21,Final,127,129,0,Toronto,Raptors,Brooklyn,Nets
2008-04-11,Final,113,85,1,Toronto,Raptors,Brooklyn,Nets
2008-02-13,Final,109,91,1,Toronto,Raptors,Brooklyn,Nets
2007-05-01,Final,98,96,1,Toronto,Raptors,Brooklyn,Nets
2007-04-24,Final,89,83,1,Toronto,Raptors,Brooklyn,Nets
2007-04-21,Final,91,96,0,Toronto,Raptors,Brooklyn,Nets
2007-02-14,Final,120,109,1,Toronto,Raptors,Brooklyn,Nets
2006-12-15,Final,90,78,1,Toronto,Raptors,Brooklyn,Nets
2006-10-15,Final,119,110,1,Toronto,Raptors,Brooklyn,Nets
2006-01-08,Final,104,105,0,Toronto,Raptors,Brooklyn,Nets
2005-11-04,Final,92,102,0,Toronto,Raptors,Brooklyn,Nets
2005-10-19,Final,107,105,1,Toronto,Raptors,Brooklyn,Nets
2005-04-15,Final,90,101,0,Toronto,Raptors,Brooklyn,Nets
2004-12-19,Final,110,99,1,Toronto,Raptors,Brooklyn,Nets
2004-02-20,Final,72,91,0,Toronto,Raptors,Brooklyn,Nets
2003-10-29,Final,90,87,1,Toronto,Raptors,Brooklyn,Nets
2019-02-11,Final,127,125,1,Toronto,Raptors,Brooklyn,Nets
2019-01-11,Final,122,105,1,Toronto,Raptors,Brooklyn,Nets
2018-10-10,Final,118,91,1,Toronto,Raptors,Brooklyn,Nets
2018-03-23,Final,116,112,1,Toronto,Raptors,Brooklyn,Nets
2017-12-15,Final,120,87,1,Toronto,Raptors,Brooklyn,Nets
2017-01-13,Final,132,113,1,Toronto,Raptors,Brooklyn,Nets
2016-12-20,Final,116,104,1,Toronto,Raptors,Brooklyn,Nets
2016-03-08,Final,104,99,1,Toronto,Raptors,Brooklyn,Nets
2016-01-18,Final,112,100,1,Toronto,Raptors,Brooklyn,Nets
2015-02-04,Final,93,109,0,Toronto,Raptors,Brooklyn,Nets
2014-12-17,Final,105,89,1,Toronto,Raptors,Brooklyn,Nets
2020-01-26,Final,110,97,1,New York,Knicks,Brooklyn,Nets
2014-04-02,Final,110,81,1,New York,Knicks,Brooklyn,Nets
2014-01-20,Final,80,103,0,New York,Knicks,Brooklyn,Nets
2013-01-21,Final,85,88,0,New York,Knicks,Brooklyn,Nets
2012-12-19,Final,100,86,1,New York,Knicks,Brooklyn,Nets
2012-02-20,Final,92,100,0,New York,Knicks,Brooklyn,Nets
2012-02-04,Final,99,92,1,New York,Knicks,Brooklyn,Nets
2011-12-21,Final,88,82,1,New York,Knicks,Brooklyn,Nets
2011-03-30,Final,120,116,1,New York,Knicks,Brooklyn,Nets
2010-11-30,Final,111,100,1,New York,Knicks,Brooklyn,Nets
2010-10-19,Final,117,111,1,New York,Knicks,Brooklyn,Nets
2010-03-06,Final,93,113,0,New York,Knicks,Brooklyn,Nets
2009-12-06,Final,106,97,1,New York,Knicks,Brooklyn,Nets
2009-10-16,Final,93,89,1,New York,Knicks,Brooklyn,Nets
2009-10-04,Final,115,107,1,New York,Knicks,Brooklyn,Nets
2009-04-15,Final,102,73,1,New York,Knicks,Brooklyn,Nets
2009-03-18,Final,89,115,0,New York,Knicks,Brooklyn,Nets
2008-10-24,Final,110,111,0,New York,Knicks,Brooklyn,Nets
2008-03-24,Final,91,106,0,New York,Knicks,Brooklyn,Nets
2007-12-15,Final,94,86,1,New York,Knicks,Brooklyn,Nets
2007-04-16,Final,95,104,0,New York,Knicks,Brooklyn,Nets
2007-01-19,Final,100,101,0,New York,Knicks,Brooklyn,Nets
2006-10-13,Final,111,97,1,New York,Knicks,Brooklyn,Nets
2006-02-24,Final,90,94,0,New York,Knicks,Brooklyn,Nets
2005-12-26,Final,101,109,0,New York,Knicks,Brooklyn,Nets
2005-10-28,Final,86,91,0,New York,Knicks,Brooklyn,Nets
2005-04-01,Final,91,93,0,New York,Knicks,Brooklyn,Nets
2005-01-01,Final,87,93,0,New York,Knicks,Brooklyn,Nets
2004-04-25,Final,94,100,0,New York,Knicks,Brooklyn,Nets
2004-04-22,Final,78,81,0,New York,Knicks,Brooklyn,Nets
2004-03-19,Final,79,65,1,New York,Knicks,Brooklyn,Nets
2004-01-04,Final,85,95,0,New York,Knicks,Brooklyn,Nets
2019-11-24,Final,101,103,0,New York,Knicks,Brooklyn,Nets
2018-12-08,Final,104,112,0,New York,Knicks,Brooklyn,Nets
2018-10-29,Final,115,96,1,New York,Knicks,Brooklyn,Nets
2018-10-12,Final,107,113,0,New York,Knicks,Brooklyn,Nets
2018-01-30,Final,111,95,1,New York,Knicks,Brooklyn,Nets
2017-10-27,Final,107,86,1,New York,Knicks,Brooklyn,Nets
2017-10-03,Final,107,115,0,New York,Knicks,Brooklyn,Nets
2017-03-16,Final,110,121,0,New York,Knicks,Brooklyn,Nets
2016-11-09,Final,110,96,1,New York,Knicks,Brooklyn,Nets
2016-10-08,Final,116,98,1,New York,Knicks,Brooklyn,Nets
2016-04-01,Final,105,91,1,New York,Knicks,Brooklyn,Nets
2015-12-04,Final,108,91,1,New York,Knicks,Brooklyn,Nets
2015-04-01,Final,98,100,0,New York,Knicks,Brooklyn,Nets
2014-12-02,Final,93,98,0,New York,Knicks,Brooklyn,Nets
2020-12-18,Final,89,113,0,Boston,Celtics,Brooklyn,Nets
2020-08-05,Final,149,115,1,Boston,Celtics,Brooklyn,Nets
2020-03-03,Final,120,129,0,Boston,Celtics,Brooklyn,Nets
2014-03-07,Final,91,84,1,Boston,Celtics,Brooklyn,Nets
2014-01-26,Final,79,85,0,Boston,Celtics,Brooklyn,Nets
2013-10-23,Final,101,97,1,Boston,Celtics,Brooklyn,Nets
2013-04-10,Final,93,101,0,Boston,Celtics,Brooklyn,Nets
2012-11-28,Final,83,95,0,Boston,Celtics,Brooklyn,Nets
2012-10-16,Final,96,97,0,Boston,Celtics,Brooklyn,Nets
2012-03-02,Final,107,94,1,Boston,Celtics,Brooklyn,Nets
2012-01-04,Final,89,70,1,Boston,Celtics,Brooklyn,Nets
2011-02-16,Final,94,80,1,Boston,Celtics,Brooklyn,Nets
2010-11-24,Final,89,83,1,Boston,Celtics,Brooklyn,Nets
2010-10-20,Final,107,92,1,Boston,Celtics,Brooklyn,Nets
2010-02-27,Final,96,104,0,Boston,Celtics,Brooklyn,Nets
2010-02-05,Final,96,87,1,Boston,Celtics,Brooklyn,Nets
2009-10-11,Final,100,93,1,Boston,Celtics,Brooklyn,Nets
2009-04-08,Final,106,104,1,Boston,Celtics,Brooklyn,Nets
2009-01-14,Final,118,86,1,Boston,Celtics,Brooklyn,Nets
2008-10-19,Final,83,66,1,Boston,Celtics,Brooklyn,Nets
2008-04-16,Final,105,94,1,Boston,Celtics,Brooklyn,Nets
2007-11-14,Final,91,69,1,Boston,Celtics,Brooklyn,Nets
2007-10-19,Final,36,33,1,Boston,Celtics,Brooklyn,Nets
2007-02-09,Final,78,92,0,Boston,Celtics,Brooklyn,Nets
2006-11-29,Final,103,106,0,Boston,Celtics,Brooklyn,Nets
2006-10-18,Final,94,90,1,Boston,Celtics,Brooklyn,Nets
2006-04-14,Final,74,79,0,Boston,Celtics,Brooklyn,Nets
2006-01-20,Final,99,96,1,Boston,Celtics,Brooklyn,Nets
2005-10-22,Final,90,69,1,Boston,Celtics,Brooklyn,Nets
2005-04-20,Final,93,102,0,Boston,Celtics,Brooklyn,Nets
2005-02-02,Final,110,89,1,Boston,Celtics,Brooklyn,Nets
2004-10-22,Final,83,96,0,Boston,Celtics,Brooklyn,Nets
2004-03-26,Final,102,93,1,Boston,Celtics,Brooklyn,Nets
2003-11-07,Final,87,94,0,Boston,Celtics,Brooklyn,Nets
2019-11-27,Final,121,110,1,Boston,Celtics,Brooklyn,Nets
2019-01-28,Final,112,104,1,Boston,Celtics,Brooklyn,Nets
2019-01-07,Final,116,95,1,Boston,Celtics,Brooklyn,Nets
2018-04-11,Final,110,97,1,Boston,Celtics,Brooklyn,Nets
2017-12-31,Final,108,105,1,Boston,Celtics,Brooklyn,Nets
2017-04-10,Final,114,105,1,Boston,Celtics,Brooklyn,Nets
2016-10-26,Final,122,117,1,Boston,Celtics,Brooklyn,Nets
2016-10-17,Final,120,99,1,Boston,Celtics,Brooklyn,Nets
2016-01-02,Final,97,100,0,Boston,Celtics,Brooklyn,Nets
2015-11-20,Final,120,95,1,Boston,Celtics,Brooklyn,Nets
2015-10-19,Final,111,105,1,Boston,Celtics,Brooklyn,Nets
2014-12-26,Final,107,109,0,Boston,Celtics,Brooklyn,Nets
2014-10-29,Final,121,105,1,Boston,Celtics,Brooklyn,Nets
2014-10-22,Final,100,86,1,Boston,Celtics,Brooklyn,Nets
2019-12-17,Final,101,108,0,New Orleans,Pelicans,Brooklyn,Nets
2014-03-24,Final,109,104,1,New Orleans,Pelicans,Brooklyn,Nets
2013-02-26,Final,97,101,0,New Orleans,Pelicans,Brooklyn,Nets
2010-12-22,Final,105,91,1,New Orleans,Pelicans,Brooklyn,Nets
2010-01-08,Final,103,99,1,New Orleans,Pelicans,Brooklyn,Nets
2009-01-21,Final,102,92,1,New Orleans,Pelicans,Brooklyn,Nets
2008-03-07,Final,107,96,1,New Orleans,Pelicans,Brooklyn,Nets
2007-03-13,Final,108,112,0,New Orleans,Pelicans,Brooklyn,Nets
2006-03-12,Final,84,95,0,New Orleans,Pelicans,Brooklyn,Nets
2005-03-09,Final,85,86,0,New Orleans,Pelicans,Brooklyn,Nets
2004-02-02,Final,70,91,0,New Orleans,Pelicans,Brooklyn,Nets
2018-10-26,Final,117,115,1,New Orleans,Pelicans,Brooklyn,Nets
2017-12-27,Final,128,113,1,New Orleans,Pelicans,Brooklyn,Nets
2017-01-20,Final,114,143,0,New Orleans,Pelicans,Brooklyn,Nets
2016-01-30,Final,105,103,1,New Orleans,Pelicans,Brooklyn,Nets
2015-02-25,Final,102,96,1,New Orleans,Pelicans,Brooklyn,Nets
2014-01-02,Final,93,95,0,Oklahoma City,Thunder,Brooklyn,Nets
2013-01-02,Final,93,110,0,Oklahoma City,Thunder,Brooklyn,Nets
2010-12-29,Final,114,93,1,Oklahoma City,Thunder,Brooklyn,Nets
2010-03-12,Final,104,102,1,Oklahoma City,Thunder,Brooklyn,Nets
2009-01-26,Final,94,85,1,Oklahoma City,Thunder,Brooklyn,Nets
2007-11-23,Final,93,98,0,Oklahoma City,Thunder,Brooklyn,Nets
2006-11-20,Final,99,87,1,Oklahoma City,Thunder,Brooklyn,Nets
2006-01-28,Final,113,104,1,Oklahoma City,Thunder,Brooklyn,Nets
2004-11-26,Final,92,79,1,Oklahoma City,Thunder,Brooklyn,Nets
2003-11-25,Final,70,93,0,Oklahoma City,Thunder,Brooklyn,Nets
2019-03-13,Final,108,96,1,Oklahoma City,Thunder,Brooklyn,Nets
2018-01-23,Final,109,108,1,Oklahoma City,Thunder,Brooklyn,Nets
2016-11-18,Final,124,105,1,Oklahoma City,Thunder,Brooklyn,Nets
2015-11-25,Final,110,99,1,Oklahoma City,Thunder,Brooklyn,Nets
2014-11-21,Final,92,94,0,Oklahoma City,Thunder,Brooklyn,Nets
2014-02-27,Final,89,112,0,Denver,Nuggets,Brooklyn,Nets
2013-03-29,Final,109,87,1,Denver,Nuggets,Brooklyn,Nets
2012-01-11,Final,123,115,1,Denver,Nuggets,Brooklyn,Nets
2010-11-20,Final,107,103,1,Denver,Nuggets,Brooklyn,Nets
2009-11-24,Final,101,87,1,Denver,Nuggets,Brooklyn,Nets
2009-03-16,Final,121,96,1,Denver,Nuggets,Brooklyn,Nets
2008-01-25,Final,100,85,1,Denver,Nuggets,Brooklyn,Nets
2007-01-27,Final,102,112,0,Denver,Nuggets,Brooklyn,Nets
2005-11-28,Final,92,101,0,Denver,Nuggets,Brooklyn,Nets
2004-11-23,Final,90,88,1,Denver,Nuggets,Brooklyn,Nets
2004-03-02,Final,91,95,0,Denver,Nuggets,Brooklyn,Nets
2019-11-14,Final,101,93,1,Denver,Nuggets,Brooklyn,Nets
2018-11-09,Final,110,112,0,Denver,Nuggets,Brooklyn,Nets
2017-11-07,Final,112,104,1,Denver,Nuggets,Brooklyn,Nets
2017-02-24,Final,129,109,1,Denver,Nuggets,Brooklyn,Nets
2016-03-04,Final,120,121,0,Denver,Nuggets,Brooklyn,Nets
2015-02-23,Final,82,110,0,Denver,Nuggets,Brooklyn,Nets
2013-11-15,Final,98,100,0,Phoenix,Suns,Brooklyn,Nets
2013-03-24,Final,100,102,0,Phoenix,Suns,Brooklyn,Nets
2012-01-13,Final,103,110,0,Phoenix,Suns,Brooklyn,Nets
2011-01-12,Final,118,109,1,Phoenix,Suns,Brooklyn,Nets
2010-01-20,Final,118,94,1,Phoenix,Suns,Brooklyn,Nets
2008-11-30,Final,109,117,0,Phoenix,Suns,Brooklyn,Nets
2008-01-20,Final,116,92,1,Phoenix,Suns,Brooklyn,Nets
2006-11-24,Final,99,93,1,Phoenix,Suns,Brooklyn,Nets
2005-11-25,Final,92,81,1,Phoenix,Suns,Brooklyn,Nets
2005-01-23,Final,113,105,1,Phoenix,Suns,Brooklyn,Nets
2004-03-03,Final,87,74,1,Phoenix,Suns,Brooklyn,Nets
2003-10-07,Final,79,101,0,Phoenix,Suns,Brooklyn,Nets
2019-11-10,Final,138,112,1,Phoenix,Suns,Brooklyn,Nets
2018-11-06,Final,82,104,0,Phoenix,Suns,Brooklyn,Nets
2017-11-06,Final,92,98,0,Phoenix,Suns,Brooklyn,Nets
2016-11-12,Final,104,122,0,Phoenix,Suns,Brooklyn,Nets
2016-02-25,Final,106,116,0,Phoenix,Suns,Brooklyn,Nets
2014-11-12,Final,112,104,1,Phoenix,Suns,Brooklyn,Nets
2019-12-28,Final,108,98,1,Houston,Rockets,Brooklyn,Nets
2013-11-29,Final,114,95,1,Houston,Rockets,Brooklyn,Nets
2013-01-26,Final,119,106,1,Houston,Rockets,Brooklyn,Nets
2011-02-26,Final,123,108,1,Houston,Rockets,Brooklyn,Nets
2010-10-13,Final,91,81,1,Houston,Rockets,Brooklyn,Nets
2010-03-13,Final,116,108,1,Houston,Rockets,Brooklyn,Nets
2009-02-17,Final,114,88,1,Houston,Rockets,Brooklyn,Nets
2008-03-10,Final,91,73,1,Houston,Rockets,Brooklyn,Nets
2007-03-09,Final,112,91,1,Houston,Rockets,Brooklyn,Nets
2006-03-13,Final,77,90,0,Houston,Rockets,Brooklyn,Nets
2005-01-13,Final,94,85,1,Houston,Rockets,Brooklyn,Nets
2004-01-31,Final,77,88,0,Houston,Rockets,Brooklyn,Nets
2019-01-16,Final,142,145,0,Houston,Rockets,Brooklyn,Nets
2017-11-27,Final,117,103,1,Houston,Rockets,Brooklyn,Nets
2016-12-12,Final,122,118,1,Houston,Rockets,Brooklyn,Nets
2015-11-11,Final,98,106,0,Houston,Rockets,Brooklyn,Nets
2015-02-27,Final,102,98,1,Houston,Rockets,Brooklyn,Nets
2020-01-02,Final,123,111,1,Dallas,Mavericks,Brooklyn,Nets
2014-03-23,Final,104,107,0,Dallas,Mavericks,Brooklyn,Nets
2013-03-20,Final,96,113,0,Dallas,Mavericks,Brooklyn,Nets
2012-02-28,Final,92,93,0,Dallas,Mavericks,Brooklyn,Nets
2010-12-09,Final,102,89,1,Dallas,Mavericks,Brooklyn,Nets
2010-03-10,Final,96,87,1,Dallas,Mavericks,Brooklyn,Nets
2009-02-18,Final,113,98,1,Dallas,Mavericks,Brooklyn,Nets
2008-03-08,Final,111,91,1,Dallas,Mavericks,Brooklyn,Nets
2007-03-06,Final,102,89,1,Dallas,Mavericks,Brooklyn,Nets
2006-01-14,Final,110,77,1,Dallas,Mavericks,Brooklyn,Nets
2005-01-15,Final,98,93,1,Dallas,Mavericks,Brooklyn,Nets
2004-01-20,Final,106,93,1,Dallas,Mavericks,Brooklyn,Nets
2018-11-21,Final,119,113,1,Dallas,Mavericks,Brooklyn,Nets
2017-11-29,Final,104,109,0,Dallas,Mavericks,Brooklyn,Nets
2017-03-10,Final,105,96,1,Dallas,Mavericks,Brooklyn,Nets
2016-01-29,Final,91,79,1,Dallas,Mavericks,Brooklyn,Nets
2015-02-28,Final,94,104,0,Dallas,Mavericks,Brooklyn,Nets
2013-11-13,Final,107,86,1,Sacramento,Kings,Brooklyn,Nets
2012-11-18,Final,90,99,0,Sacramento,Kings,Brooklyn,Nets
2012-03-31,Final,99,111,0,Sacramento,Kings,Brooklyn,Nets
2010-11-19,Final,86,81,1,Sacramento,Kings,Brooklyn,Nets
2009-11-27,Final,109,96,1,Sacramento,Kings,Brooklyn,Nets
2008-11-26,Final,114,116,0,Sacramento,Kings,Brooklyn,Nets
2008-01-22,Final,128,94,1,Sacramento,Kings,Brooklyn,Nets
2007-01-22,Final,88,87,1,Sacramento,Kings,Brooklyn,Nets
2005-11-23,Final,114,105,1,Sacramento,Kings,Brooklyn,Nets
2005-01-25,Final,113,93,1,Sacramento,Kings,Brooklyn,Nets
2003-11-30,Final,105,92,1,Sacramento,Kings,Brooklyn,Nets
2019-03-19,Final,121,123,0,Sacramento,Kings,Brooklyn,Nets
2018-03-01,Final,116,111,1,Sacramento,Kings,Brooklyn,Nets
2017-03-01,Final,100,109,0,Sacramento,Kings,Brooklyn,Nets
2015-11-13,Final,111,109,1,Sacramento,Kings,Brooklyn,Nets
2015-01-21,Final,100,103,0,Sacramento,Kings,Brooklyn,Nets
2014-10-12,Final,95,97,0,Sacramento,Kings,Brooklyn,Nets
2020-08-09,Final,120,129,0,Los Angeles,Clippers,Brooklyn,Nets
2013-11-16,Final,110,103,1,Los Angeles,Clippers,Brooklyn,Nets
2013-03-23,Final,101,95,1,Los Angeles,Clippers,Brooklyn,Nets
2012-01-16,Final,101,91,1,Los Angeles,Clippers,Brooklyn,Nets
2010-11-15,Final,96,110,0,Los Angeles,Clippers,Brooklyn,Nets
2010-01-18,Final,106,95,1,Los Angeles,Clippers,Brooklyn,Nets
2009-03-15,Final,107,105,1,Los Angeles,Clippers,Brooklyn,Nets
2008-01-19,Final,120,107,1,Los Angeles,Clippers,Brooklyn,Nets
2007-01-25,Final,102,101,1,Los Angeles,Clippers,Brooklyn,Nets
2006-01-25,Final,90,77,1,Los Angeles,Clippers,Brooklyn,Nets
2004-11-25,Final,101,88,1,Los Angeles,Clippers,Brooklyn,Nets
2003-11-27,Final,96,102,0,Los Angeles,Clippers,Brooklyn,Nets
2019-03-17,Final,119,116,1,Los Angeles,Clippers,Brooklyn,Nets
2018-03-04,Final,123,120,1,Los Angeles,Clippers,Brooklyn,Nets
2016-11-14,Final,127,95,1,Los Angeles,Clippers,Brooklyn,Nets
2016-02-29,Final,105,95,1,Los Angeles,Clippers,Brooklyn,Nets
2015-01-22,Final,123,84,1,Los Angeles,Clippers,Brooklyn,Nets
2020-02-20,Final,112,104,1,Philadelphia,76ers,Brooklyn,Nets
2020-01-15,Final,117,106,1,Philadelphia,76ers,Brooklyn,Nets
2014-04-05,Final,101,105,0,Philadelphia,76ers,Brooklyn,Nets
2013-12-20,Final,121,120,1,Philadelphia,76ers,Brooklyn,Nets
2013-10-14,Final,97,127,0,Philadelphia,76ers,Brooklyn,Nets
2013-03-11,Final,106,97,1,Philadelphia,76ers,Brooklyn,Nets
2013-01-08,Final,89,109,0,Philadelphia,76ers,Brooklyn,Nets
2012-10-13,Final,105,108,0,Philadelphia,76ers,Brooklyn,Nets
2012-04-13,Final,89,95,0,Philadelphia,76ers,Brooklyn,Nets
2012-01-25,Final,90,97,0,Philadelphia,76ers,Brooklyn,Nets
2011-04-01,Final,115,90,1,Philadelphia,76ers,Brooklyn,Nets
2010-11-27,Final,102,86,1,Philadelphia,76ers,Brooklyn,Nets
2010-10-05,Final,96,103,0,Philadelphia,76ers,Brooklyn,Nets
2010-03-17,Final,108,97,1,Philadelphia,76ers,Brooklyn,Nets
2009-11-06,Final,97,94,1,Philadelphia,76ers,Brooklyn,Nets
2009-10-09,Final,93,92,1,Philadelphia,76ers,Brooklyn,Nets
2009-01-31,Final,83,85,0,Philadelphia,76ers,Brooklyn,Nets
2008-12-06,Final,84,95,0,Philadelphia,76ers,Brooklyn,Nets
2008-03-22,Final,91,87,1,Philadelphia,76ers,Brooklyn,Nets
2007-11-03,Final,88,93,0,Philadelphia,76ers,Brooklyn,Nets
2007-10-12,Final,90,91,0,Philadelphia,76ers,Brooklyn,Nets
2007-03-04,Final,99,86,1,Philadelphia,76ers,Brooklyn,Nets
2007-02-05,Final,100,98,1,Philadelphia,76ers,Brooklyn,Nets
2006-10-25,Final,110,88,1,Philadelphia,76ers,Brooklyn,Nets
2006-04-18,Final,91,88,1,Philadelphia,76ers,Brooklyn,Nets
2006-01-18,Final,90,101,0,Philadelphia,76ers,Brooklyn,Nets
2005-03-02,Final,93,99,0,Philadelphia,76ers,Brooklyn,Nets
2004-11-10,Final,108,100,1,Philadelphia,76ers,Brooklyn,Nets
2004-10-23,Final,86,81,1,Philadelphia,76ers,Brooklyn,Nets
2004-01-27,Final,76,94,0,Philadelphia,76ers,Brooklyn,Nets
2004-01-09,Final,97,81,1,Philadelphia,76ers,Brooklyn,Nets
2019-04-23,Final,122,100,1,Philadelphia,76ers,Brooklyn,Nets
2019-04-15,Final,145,123,1,Philadelphia,76ers,Brooklyn,Nets
2019-04-13,Final,102,111,0,Philadelphia,76ers,Brooklyn,Nets
2019-03-28,Final,123,110,1,Philadelphia,76ers,Brooklyn,Nets
2018-12-12,Final,124,127,0,Philadelphia,76ers,Brooklyn,Nets
2018-04-03,Final,121,95,1,Philadelphia,76ers,Brooklyn,Nets
2018-03-16,Final,120,116,1,Philadelphia,76ers,Brooklyn,Nets
2017-04-04,Final,118,141,0,Philadelphia,76ers,Brooklyn,Nets
